YEAR,PSTATABB,ORISPL,PNAME,NAMEPCAP,LAT,LON,PLFUELCT,governor,state,Start_Year,End_Year,party
2018,AL,38,Millers Ferry,101.1,32.100881,-87.399767,HYDRO,NA,NA,NA,NA,NA
2018,AL,17,Mitchell Dam,170,32.806025,-86.444892,HYDRO,NA,NA,NA,NA,NA
2018,AL,62462,Muscle Shoals,227,34.76973,-87.90454,SOLAR,NA,NA,NA,NA,NA
2018,AL,62787,Pinckard Solar,85.1,31.297,-85.536,SOLAR,NA,NA,NA,NA,NA
2018,AL,55,Point A,5.2,31.361146,-86.518307,HYDRO,NA,NA,NA,NA,NA
2018,AL,61901,Redstone Arsenal,11,34.610987,-86.611551,SOLAR,NA,NA,NA,NA,NA
2018,AL,60058,"River Bend Solar, LLC",75,34.831511,-87.842204,SOLAR,NA,NA,NA,NA,NA
2018,AL,54763,Rock-Tenn Mill,84,32.4541,-87.9759,BIOMASS,NA,NA,NA,NA,NA
2018,AL,59710,Sand Valley Power Station,4.8,34.343875,-85.866103,BIOMASS,NA,NA,NA,NA,NA
2018,AL,19,Thurlow Dam,91,32.535436,-85.887614,HYDRO,NA,NA,NA,NA,NA
2018,AL,61749,Tom Bevill Lock and Dam Hydroelectric,12,33.210892,-88.289611,HYDRO,NA,NA,NA,NA,NA
2018,AL,54216,U S Alliance Coosa Pines,55.4,33.328107,-86.356825,BIOMASS,NA,NA,NA,NA,NA
2018,AL,4,Walter Bouldin Dam,225,32.583889,-86.283056,HYDRO,NA,NA,NA,NA,NA
2018,AL,20,Weiss Dam,87.6,34.172142,-85.753806,HYDRO,NA,NA,NA,NA,NA
2018,AL,57467,Westervelt Moundville Cogen,13,32.960714,-87.655419,BIOMASS,NA,NA,NA,NA,NA
2018,AL,49,Wheeler Dam,404,34.8069,-87.3819,HYDRO,NA,NA,NA,NA,NA
2018,AL,6440,Wilson Dam,666.7,34.79782,-87.62537,HYDRO,NA,NA,NA,NA,NA
2018,AL,21,Yates Dam,50.5,32.5743,-85.8901,HYDRO,NA,NA,NA,NA,NA
2018,AR,8055,Arkansas Nuclear One,1845,35.311,-93.2351,NUCLEAR,NA,NA,NA,NA,NA
2018,AR,54104,Ashdown,156.5,33.6417,-94.1083,BIOMASS,NA,NA,NA,NA,NA
2018,AR,182,Beaver Dam,112,36.421507,-93.847373,HYDRO,NA,NA,NA,NA,NA
2018,AR,197,Blakely Mountain,75,34.570984,-93.194425,HYDRO,NA,NA,NA,NA,NA
2018,AR,198,Bull Shoals,340,36.3635,-92.5763,HYDRO,NA,NA,NA,NA,NA
2018,AR,166,Carpenter,56,34.4425,-93.0262,HYDRO,NA,NA,NA,NA,NA
2018,AR,50638,Clearwater Paper APP CB,28,33.7061,-91.2371,BIOMASS,NA,NA,NA,NA,NA
2018,AR,56182,Columbia Flooring Melbourne,2,36.060514,-91.919802,BIOMASS,NA,NA,NA,NA,NA
2018,AR,7246,Dam 2,102.6,33.986501,-91.315788,HYDRO,NA,NA,NA,NA,NA
2018,AR,199,Dardanelle,160.8,35.2503,-93.1686,HYDRO,NA,NA,NA,NA,NA
2018,AR,187,Degray,68,34.211913,-93.110963,HYDRO,NA,NA,NA,NA,NA
2018,AR,7040,Ellis Hydro,32.4,35.351361,-94.294349,HYDRO,NA,NA,NA,NA,NA
2018,AR,61839,FECC Solar Benton,1,34.638429,-92.578347,SOLAR,NA,NA,NA,NA,NA
2018,AR,10050,Fourche Creek Wastewater,2.8,34.6968,-92.165,BIOMASS,NA,NA,NA,NA,NA
2018,AR,10606,Georgia-Pacific Crossett LLC,91.6,33.1421,-91.975,BIOMASS,NA,NA,NA,NA,NA
2018,AR,188,Greers Ferry Lake,96,35.5207,-91.9953,HYDRO,NA,NA,NA,NA,NA
2018,AR,54283,Lee Creek Water Treatment Facility,1.3,35.484488,-94.392858,HYDRO,NA,NA,NA,NA,NA
2018,AR,7166,Murray,45.4,34.7956,-92.3569,HYDRO,NA,NA,NA,NA,NA
2018,AR,195,Narrows (AR),25.5,34.148427,-93.715168,HYDRO,NA,NA,NA,NA,NA
2018,AR,196,Norfork,80.4,36.2491,-92.2401,HYDRO,NA,NA,NA,NA,NA
2018,AR,6142,Ozark,100,35.4693,-93.8175,HYDRO,NA,NA,NA,NA,NA
2018,AR,60924,Ozarks Natural Energy Community Solar,1,36.164296,-94.082269,SOLAR,NA,NA,NA,NA,NA
2018,AR,10627,Pine Bluff Mill,85,34.221213,-91.907365,BIOMASS,NA,NA,NA,NA,NA
2018,AR,174,Remmel,9,34.4272,-92.8941,HYDRO,NA,NA,NA,NA,NA
2018,AR,56079,Riceland Foods Cogeneration Plant,18,34.5136,-91.5331,BIOMASS,NA,NA,NA,NA,NA
2018,AR,61869,Scenic Hill Solar III,5,35.46715,-93.51517,SOLAR,NA,NA,NA,NA,NA
2018,AR,59947,SR Camden,12,33.631538,-92.703611,SOLAR,NA,NA,NA,NA,NA
2018,AR,61262,Stuttgart Solar,81,34.439722,-91.44,SOLAR,NA,NA,NA,NA,NA
2018,AR,56523,Two Pine Landfill Gas Recovery,4.8,34.8332,-92.157103,BIOMASS,NA,NA,NA,NA,NA
2018,AR,57025,Waste Management Eco Vista LFGTE,4,36.140849,-94.259713,BIOMASS,NA,NA,NA,NA,NA
2018,AR,7135,Whillock,32.4,35.127591,-92.790273,HYDRO,NA,NA,NA,NA,NA
2018,AR,57160,White River Lock and Dam 1,4.3,35.757401,-91.636887,HYDRO,NA,NA,NA,NA,NA
2018,AR,57161,White River Lock and Dam 2,3.5,35.744036,-91.765418,HYDRO,NA,NA,NA,NA,NA
2018,AR,57162,White River Lock and Dam 3,4.3,35.84361,-91.850521,HYDRO,NA,NA,NA,NA,NA
2018,AZ,58632,Actus Lend Lease DMAFB,3,32.1825,-110.863333,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57373,Agua Caliente Solar Project,637.7,32.9774,-113.4945,SOLAR,NA,NA,NA,NA,NA
2018,AZ,60684,Amphitheater High School Solar,1,32.269,-110.975,SOLAR,NA,NA,NA,NA,NA
2018,AZ,60964,Apache Solar 1,20,32.068141,-109.890379,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57765,Arizona Western College PV,5.7,32.687778,-114.49611,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57679,Arlington Valley Solar Energy I,127,33.321667,-112.880555,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57680,Arlington Valley Solar Energy II,129,33.305,-112.833888,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57930,Arzon Solar UASTP Solar Power Station,1.9,32.108147,-110.824662,SOLAR,NA,NA,NA,NA,NA
2018,AZ,59168,Avalon Solar,29,32.001389,-110.960556,SOLAR,NA,NA,NA,NA,NA
2018,AZ,60062,Avalon Solar II,16,32.000854,-110.958427,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57657,Avra Valley Solar,26.5,32.371667,-111.282777,SOLAR,NA,NA,NA,NA,NA
2018,AZ,62643,AZ State University - Tempe Campus Solar,2.3,33.424279,-111.92822,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58262,Badger 1,14.8,33.498003,-112.813458,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58042,Black Mountain Solar LLC,9,35.0227,-114.1627,SOLAR,NA,NA,NA,NA,NA
2018,AZ,60413,Bonnybrooke PV,50,33.053,-111.34,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58037,Buckeye Union HS District 201,3.3,33.419167,-112.576111,SOLAR,NA,NA,NA,NA,NA
2018,AZ,60685,Canyon Del Oro High School Solar,1.5,32.374,-110.974,SOLAR,NA,NA,NA,NA,NA
2018,AZ,112,Childs,5.4,34.351111,-111.700556,HYDRO,NA,NA,NA,NA,NA
2018,AZ,57560,Chino Solar Valley,19,34.71843,-112.42899,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58832,Cogenra - TEP,1,32.101944,-110.813333,SOLAR,NA,NA,NA,NA,NA
2018,AZ,60374,"Concord Blue Eagar, LLC",1.2,34.11494,-109.37503,BIOMASS,NA,NA,NA,NA,NA
2018,AZ,57318,Copper Crossing Solar LLC,20,33.160601,-111.484011,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57561,Cotton Center Solar,34,33.034722,-112.661667,SOLAR,NA,NA,NA,NA,NA
2018,AZ,152,Davis Dam,254.8,35.197044,-114.570669,HYDRO,NA,NA,NA,NA,NA
2018,AZ,59779,Davis Monthan AFB (AZ) West Airfield,12.6,32.17356,-110.899734,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57920,Dolan Springs,300,35.61,-114.26,WIND,NA,NA,NA,NA,NA
2018,AZ,57922,Dry Lake Solar,50,34.513333,-110.078333,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57379,Dry Lake Wind II LLC,65.1,34.6062,-110.1734,WIND,NA,NA,NA,NA,NA
2018,AZ,57098,Dry Lake Wind LLC,63,34.6596,-110.2842,WIND,NA,NA,NA,NA,NA
2018,AZ,62899,East Line Solar,100,32.84703,-111.565072,SOLAR,NA,NA,NA,NA,NA
2018,AZ,60230,Estrella Mountain PV,1.8,33.409803,-112.340297,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57997,Foothills Solar Plant,73,32.64856,-114.428741,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58972,Fort Huachuca Solar PV Project,17.7,31.555278,-110.35,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58842,"Gato Montes Solar, LLC",5,32.102778,-110.819722,SOLAR,NA,NA,NA,NA,NA
2018,AZ,59020,Gila Bend,68,32.940833,-112.881389,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58543,"Gilbert Solar Facility I, LLC",2.5,33.355862,-111.802355,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58501,Gillespie 1,15,33.026389,-112.665833,SOLAR,NA,NA,NA,NA,NA
2018,AZ,153,Glen Canyon Dam,1312,36.936614,-111.483872,HYDRO,NA,NA,NA,NA,NA
2018,AZ,57829,Glendale Energy Power Plant,2.8,33.540324,-112.306361,BIOMASS,NA,NA,NA,NA,NA
2018,AZ,61272,Gray Hawk Solar,55,35.3635,-113.8978,SOLAR,NA,NA,NA,NA,NA
2018,AZ,7179,Headgate Rock,19.5,34.168264,-114.277356,HYDRO,NA,NA,NA,NA,NA
2018,AZ,8902,Hoover Dam (AZ),1039.4,36.01551,-114.738006,HYDRO,NA,NA,NA,NA,NA
2018,AZ,145,Horse Mesa,129.5,33.5907,-111.344,HYDRO,NA,NA,NA,NA,NA
2018,AZ,58383,Hyder II,28,33.027,-113.3489,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57563,Hyder Solar,38,33.02566,-113.34397,SOLAR,NA,NA,NA,NA,NA
2018,AZ,60822,Intel - Ocotillo Campus Solar,4.2,33.243261,-111.892354,SOLAR,NA,NA,NA,NA,NA
2018,AZ,60996,Iron Horse Battery Storage,12,32.098492,-110.819119,SOLAR,NA,NA,NA,NA,NA
2018,AZ,115,Irving,1.6,34.402222,-111.617222,HYDRO,NA,NA,NA,NA,NA
2018,AZ,60603,Jacobson 5 MW Solar,4.4,35.304528,-114.01183,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58292,Jewish Community Center PV,1.1,33.603056,-111.924722,SOLAR,NA,NA,NA,NA,NA
2018,AZ,61268,Kayenta Solar Project,27.3,36.771944,-110.263889,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57775,Kingman 1,10.5,35.145833,-114.0675,WIND,NA,NA,NA,NA,NA
2018,AZ,58652,La Paz Solar Tower,200,33.917222,-114.2675,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57556,La Senita,1,35.241675,-114.004591,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58539,Lake Pleasant WTP,6.5,33.820556,-112.24,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57324,Luke Solar,15,33.526111,-112.37944,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57673,Macys Goodyear,3.5,33.409063,-112.414596,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58466,Mesa Solar Array,4,33.346944,-111.603056,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57707,Mesquite Solar 1,170,33.341833,-112.904028,SOLAR,NA,NA,NA,NA,NA
2018,AZ,60307,"Mesquite Solar 2, LLC",100,33.332777,-112.911388,SOLAR,NA,NA,NA,NA,NA
2018,AZ,60308,"Mesquite Solar 3, LLC",150,33.347583,-112.936805,SOLAR,NA,NA,NA,NA,NA
2018,AZ,59819,Mohave Electric at Fort Mohave,14.4,34.9843,-114.5565,SOLAR,NA,NA,NA,NA,NA
2018,AZ,148,Mormon Flat,63.5,33.5536,-111.4431,HYDRO,NA,NA,NA,NA,NA
2018,AZ,57403,Northwest Regional,3.2,33.681944,-112.476666,BIOMASS,NA,NA,NA,NA,NA
2018,AZ,56616,Novo BioPower Plant,27.2,34.503158,-110.334953,BIOMASS,NA,NA,NA,NA,NA
2018,AZ,6008,Palo Verde,4209.6,33.3881,-112.8617,NUCLEAR,NA,NA,NA,NA,NA
2018,AZ,57562,Paloma Solar,34.6,33.021111,-112.661389,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58293,Paradise Valley H.S. PV,1.3,33.6416,-111.9997,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58155,Perrin Ranch Wind LLC,99.2,35.415556,-112.271111,WIND,NA,NA,NA,NA,NA
2018,AZ,58708,Phoenix Airport East Economy Lot,1.1,33.4345,-111.9842,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58709,Phoenix Airport Rental Car Center,1.6,33.43042,-112.04484,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58486,"Picture Rocks Solar, LLC",20,32.369722,-111.242778,SOLAR,NA,NA,NA,NA,NA
2018,AZ,62075,Pima Community College,1.1,32.166494,-110.816669,SOLAR,NA,NA,NA,NA,NA
2018,AZ,61104,Pima Community College - East Campus,1.3,32.146142,-110.990639,SOLAR,NA,NA,NA,NA,NA
2018,AZ,61678,Pinal Central Energy Center,30,32.875697,-111.551111,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58171,Prairie Fire,4.5,32.116389,-110.82,SOLAR,NA,NA,NA,NA,NA
2018,AZ,56228,Prescott Airport,9.1,34.6584,-112.4008,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58147,Prescott Solar Plant,10.8,34.649444,-112.4275,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57883,Queen Creek Solar Farm,19,33.2675,-111.612222,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57795,RE Ajo 1 LLC,4.5,32.367013,-112.831401,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57790,RE Bagdad Solar I LLC,16.6,34.585833,-113.177222,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58833,Red Horse 2,81,32.286111,-110.088056,SOLAR,NA,NA,NA,NA,NA
2018,AZ,60285,Red Horse III,30,32.13597,-110.05129,SOLAR,NA,NA,NA,NA,NA
2018,AZ,60467,Red Rock,40,32.551026,-111.289232,SOLAR,NA,NA,NA,NA,NA
2018,AZ,59044,Rio Rico Solar,6,31.5,-111.008056,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57524,Roger Road WWTP,1.1,32.2894,-111.0331,SOLAR,NA,NA,NA,NA,NA
2018,AZ,149,Roosevelt,36,33.671104,-111.161786,HYDRO,NA,NA,NA,NA,NA
2018,AZ,58213,Saddle Mountain Solar I,15,33.378333,-113.180833,SOLAR,NA,NA,NA,NA,NA
2018,AZ,59634,Sandstone Solar,45,33.035556,-111.430278,SOLAR,NA,NA,NA,NA,NA
2018,AZ,56812,Solana Generating Station,280,32.922294,-112.95594,SOLAR,NA,NA,NA,NA,NA
2018,AZ,100,South Consolidated,1.4,33.466477,-111.781064,HYDRO,NA,NA,NA,NA,NA
2018,AZ,59444,SR85,10,33.145,-112.66,SOLAR,NA,NA,NA,NA,NA
2018,AZ,150,Stewart Mountain,13,33.5661,-111.536,HYDRO,NA,NA,NA,NA,NA
2018,AZ,60381,Sulphur Springs,20,32.0628,-109.919283,SOLAR,NA,NA,NA,NA,NA
2018,AZ,60827,"Sun Streams, LLC",150,33.34884,-112.8348,SOLAR,NA,NA,NA,NA,NA
2018,AZ,61199,T0588 Phoenix - AZ,1.2,33.447225,-112.217664,SOLAR,NA,NA,NA,NA,NA
2018,AZ,57391,TAA Solar Facility,2.8,32.115833,-110.940833,SOLAR,NA,NA,NA,NA,NA
2018,AZ,59455,Tech Park Solar,5,32.097884,-110.815696,SOLAR,NA,NA,NA,NA,NA
2018,AZ,7998,Tri Cities,5,33.4833,-111.8172,BIOMASS,NA,NA,NA,NA,NA
2018,AZ,57392,UASTP I,1.2,32.096973,-110.8106,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58516,Union HS at Casa Grande,1.6,32.936944,-111.738611,SOLAR,NA,NA,NA,NA,NA
2018,AZ,59454,Valencia Solar,10,32.145833,-110.866944,SOLAR,NA,NA,NA,NA,NA
2018,AZ,58517,Vista Grande HS at Casa Grande,1.8,32.891389,-111.713056,SOLAR,NA,NA,NA,NA,NA
2018,AZ,7164,Waddell,40,33.8447,-112.2714,HYDRO,NA,NA,NA,NA,NA
2018,AZ,57939,Walmart Casa Grande,2,32.866837,-111.771751,SOLAR,NA,NA,NA,NA,NA
2018,AZ,56358,Western Renewable Energy,3,34.093006,-109.289979,BIOMASS,NA,NA,NA,NA,NA
2018,AZ,60572,White Wing Solar,200,32.994056,-113.508806,SOLAR,NA,NA,NA,NA,NA
2018,CA,57310,1420 Coil Av #C,1.3,33.794283,-118.241405,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58918,2081 Terzian Solar Project,1.2,36.67,-119.415833,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58920,2097 Helton Solar Project,1.5,37.352222,-120.506944,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58919,2127 Harris Solar Project,1.3,39.291667,-121.669722,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57871,2555 E Olympic Bl,1,34.026944,-118.224167,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,52162,85 A,14.1,35.1011,-118.3372,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,52163,85 B,21.2,35.1011,-118.3372,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,293,A G Wishon,12.8,37.15105,-119.504724,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,61501,ABEC #2 dba West-Star Dairy,1,35.472113,-119.432866,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,61502,ABEC #3 dba Lakeview Dairy,1,35.21426,-119.202974,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,61503,ABEC #4 dba CE&S Dairy,1,35.17306,-119.116384,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58699,ABEC Bidart-Old River LLC,2,35.169722,-119.105556,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59440,"Adelanto Solar II, LLC",7,34.557222,-117.3775,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57305,Adelanto Solar Project,10,34.550833,-117.435277,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59441,"Adelanto Solar, LLC",20,34.557222,-117.3775,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60027,Adera Solar,20,37.120586,-120.32488,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57651,Adobe Solar,20,35.102778,-118.954444,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57697,Aerojet I,3,38.613508,-121.162879,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57698,Aerojet II,2.7,38.6086,-121.1703,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,61718,Aerolease,1.5,34.189857,-118.451355,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,52158,Aidlin Geothermal Power Plant,25,38.8339,-122.881,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,905,Alamo,19.6,34.8158,-118.6867,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59469,Alamo Solar,20,34.682222,-117.3475,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60242,"Algonquin SKIC 10 Solar, LLC",10,35.126111,-119.243361,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59412,Algonquin SKIC20 Solar LLC,20,35.126111,-119.243333,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,62546,Almond,19.9,36.21222,-119.91,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58003,Alpaugh 50,50,35.898333,-119.435278,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58002,Alpaugh North,20,35.9025,-119.442778,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57295,Alpine Solar,132,34.7892,-118.5047,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,55352,Alta Mesa Project Phase IV,40,33.946389,-116.663333,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,214,Alta Powerhouse,2,39.215979,-120.80355,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57282,Alta Wind Energy Center I,150,35.033725,-118.353422,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57291,Alta Wind Energy Center II,150,35.023889,-118.295278,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57292,Alta Wind Energy Center III,150,35.023889,-118.295278,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57293,Alta Wind Energy Center IV,102,35.008611,-118.242222,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57294,Alta Wind Energy Center V,168,35.008611,-118.242222,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57835,Alta Wind VIII,150,35.026683,-118.234811,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58394,Alta Wind X,138,35.06,-118.2,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58395,Alta Wind XI,90,35.065,-118.39,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,50571,Altamont Gas Recovery,8.6,37.749308,-121.649866,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,50001,Altamont Midway Ltd,10.9,37.7392,-121.4322,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,50485,Altech III,25.1,33.915023,-116.555064,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,54242,Alvarado Hydro Facility,2.1,32.7814,-117.0411,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,61377,Amazon - Patterson PV,2.5,37.468888,-121.166326,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,50964,Amedee Geothermal Venture I,3,40.300833,-120.105,GEOTHERMAL,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,57771,Ameresco Butte County,2.3,39.674,-121.73,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,56898,Ameresco Chiquita Canyon,9.2,34.431664,-118.642855,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58437,Ameresco Forward,4.4,37.883406,-121.185104,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58397,Ameresco Johnson Canyon,1.4,36.534167,-121.408611,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,56897,Ameresco Keller Canyon,3.8,38.003928,-121.934491,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,56895,Ameresco Ox Mountain,11.4,37.5,-122.4,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58436,Ameresco San Joaquin,4.4,38.029722,-120.929722,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,56428,Ameresco Santa Cruz Energy,3,36.9178,-121.8156,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58435,Ameresco Vasco Road,4.4,37.754444,-121.728889,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,62687,American Canyon Solar,3,38.160858,-122.214014,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60777,"American Kings Solar, LLC",123,36.24,-119.898,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,56706,Ampersand Chowchilla Biomass LLC,12.5,37.106668,-120.248504,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59416,Anaheim Solar Energy Plant,2.1,33.8025,-117.919722,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,215,Angels,1.4,38.071944,-120.539444,HYDRO,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59331,Anheuser-Busch #2,1.6,38.233611,-122.0925,WIND,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60279,Antelope Big Sky Ranch,20,34.694839,-118.28769,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60186,Antelope DSR 1,50,34.655556,-118.280722,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,60187,Antelope DSR 2,5,34.686944,-118.311722,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,61265,Antelope DSR 3,20,34.736859,-118.304071,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,62320,Antelope Expansion 1B,17,34.71611,-118.259161,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,61264,Antelope Expansion 2,105,34.744977,-118.309153,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,62673,Antelope Expansion 3A,15,34.728902,-118.322051,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,62674,Antelope Expansion 3B,5,34.720162,-118.322532,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59610,"AP North Lake I, LP",20,33.74,-117.010556,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59557,Apple Campus 2 Fuel Cell,4,37.33,-122.01,BIOMASS,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59473,Apple Campus 2 PV,14.4,37.33,-122.01,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,62547,Aquamarine,250,36.189722,-119.904166,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58445,Arrache 4006,2,34.655,-118.051111,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58446,Arrache 4013,1.5,34.650556,-118.051944,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58447,Arrache 8083,4,34.647778,-118.061111,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,59737,Aspiration G,9,36.552186,-120.352481,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
2018,CA,58889,ASTI,1,38.761389,-122.975278,SOLAR,Edmund G. Brown Jr.,California,2011,2019,Democrat
